run_id,npz_name,source_kind,source_path,source_member,experiment,status,run_kind,timestamp_utc,sample_rate_hz_requested,sample_rate_hz_actual,sample_rate_error_hz,signal_frequency_hz,signal_frequency_measured_hz,fir_mode,power_tier_dbm,nblocks_requested,stale_blocks_dropped,nblocks_saved,nsamples,device_index,direct,gain_db,adc_mean_block_rms,adc_max,adc_min,adc_is_clipped,adc_passes_guard,guard_attempts,array_nblocks,array_nsamples,qc_has_required_metadata,qc_has_adc_shape,qc_nblocks_policy_ok,qc_status_ok,qc_analysis_pass,qc_recommended_pass,qc_reason
e2_sr2400000_f1544430_idx40_fir_default__pm30p0,e2_sr2400000_f1544430_idx40_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f1544430_idx40_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:30.516579+00:00,2400000.0,2400000.0,0.0,1544430.4551645292,1544430.4551645292,default,-30.0,6,1,5,2048,0,True,0.0,12.133503793444978,-8,-17,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f159890_idx22_fir_default__pm30p0,e2_sr2400000_f159890_idx22_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f159890_idx22_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:09.528884+00:00,2400000.0,2400000.0,0.0,159890.4763472221,159890.4763472221,default,-30.0,6,1,5,2048,0,True,0.0,115.8091648588505,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f16553_idx04_fir_default__pm30p0,e2_sr2400000_f16553_idx04_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f16553_idx04_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:16:01.036367+00:00,2400000.0,2400000.0,0.0,16553.00459859045,16553.00459859045,default,-30.0,6,1,5,2048,0,True,0.0,5.075882227758826,10,-12,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr2400000_f1751812_idx41_fir_default__pm30p0,e2_sr2400000_f1751812_idx41_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f1751812_idx41_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:33.435246+00:00,2400000.0,2400000.0,0.0,1751812.278372306,1751812.278372306,default,-30.0,6,1,5,2048,0,True,0.0,11.777801126675584,-8,-15,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f181360_idx23_fir_default__pm30p0,e2_sr2400000_f181360_idx23_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f181360_idx23_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:14.234553+00:00,2400000.0,2400000.0,0.0,181360.12451918493,181360.12451918493,default,-30.0,6,1,5,2048,0,True,0.0,116.76415754078877,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f18776_idx05_fir_default__pm30p0,e2_sr2400000_f18776_idx05_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f18776_idx05_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:16:05.733037+00:00,2400000.0,2400000.0,0.0,18775.69598734366,18775.69598734366,default,-30.0,6,1,5,2048,0,True,0.0,6.719091715286986,12,-14,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr2400000_f1987041_idx42_fir_default__pm30p0,e2_sr2400000_f1987041_idx42_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f1987041_idx42_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:36.362425+00:00,2400000.0,2400000.0,0.0,1987040.7556350883,1987040.7556350883,default,-30.0,6,1,5,2048,0,True,0.0,11.326010946997934,-7,-15,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f205713_idx24_fir_default__pm30p0,e2_sr2400000_f205713_idx24_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f205713_idx24_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:18.925542+00:00,2400000.0,2400000.0,0.0,205712.65729539937,205712.65729539937,default,-30.0,6,1,5,2048,0,True,0.0,117.84094818389671,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f21297_idx06_fir_default__pm30p0,e2_sr2400000_f21297_idx06_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f21297_idx06_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:16:10.428656+00:00,2400000.0,2400000.0,0.0,21296.84418979572,21296.84418979572,default,-30.0,6,1,5,2048,0,True,0.0,8.62343093177175,15,-16,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr2400000_f2253855_idx43_fir_default__pm30p0,e2_sr2400000_f2253855_idx43_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f2253855_idx43_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:39.270855+00:00,2400000.0,2400000.0,0.0,2253855.0581592275,2253855.0581592275,default,-30.0,6,1,5,2048,0,True,0.0,10.962092536182503,-8,-13,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f233335_idx25_fir_default__pm30p0,e2_sr2400000_f233335_idx25_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f233335_idx25_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:23.628429+00:00,2400000.0,2400000.0,0.0,233335.18039715456,233335.18039715456,default,-30.0,6,1,5,2048,0,True,0.0,118.51052881185421,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f24157_idx07_fir_default__pm30p0,e2_sr2400000_f24157_idx07_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f24157_idx07_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:16:13.345577+00:00,2400000.0,2400000.0,0.0,24156.525156253534,24156.525156253534,default,-30.0,6,1,5,2048,0,True,0.0,11.241592588187215,19,-18,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f2556496_idx44_fir_default__pm30p0,e2_sr2400000_f2556496_idx44_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f2556496_idx44_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:42.181874+00:00,2400000.0,2400000.0,0.0,2556496.4426541594,2556496.4426541594,default,-30.0,6,1,5,2048,0,True,0.0,10.794508140923934,-8,-14,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f264667_idx26_fir_default__pm30p0,e2_sr2400000_f264667_idx26_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f264667_idx26_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:28.326343+00:00,2400000.0,2400000.0,0.0,264666.7790246385,264666.7790246385,default,-30.0,6,1,5,2048,0,True,0.0,119.26270966158934,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f27400_idx08_fir_default__pm30p0,e2_sr2400000_f27400_idx08_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f27400_idx08_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:16:16.260136+00:00,2400000.0,2400000.0,0.0,27400.196124095663,27400.196124095663,default,-30.0,6,1,5,2048,0,True,0.0,14.514211153431697,24,-22,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f2899776_idx45_fir_default__pm30p0,e2_sr2400000_f2899776_idx45_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f2899776_idx45_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:45.101158+00:00,2400000.0,2400000.0,0.0,2899775.6699763993,2899775.6699763993,default,-30.0,6,1,5,2048,0,True,0.0,10.941539732363022,-5,-17,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f300205_idx27_fir_default__pm30p0,e2_sr2400000_f300205_idx27_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f300205_idx27_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:33.021085+00:00,2400000.0,2400000.0,0.0,300205.4975167005,300205.4975167005,default,-30.0,6,1,5,2048,0,True,0.0,119.46109572220976,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f31079_idx09_fir_default__pm30p0,e2_sr2400000_f31079_idx09_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f31079_idx09_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:16:19.167323+00:00,2400000.0,2400000.0,0.0,31079.41820202359,31079.41820202359,default,-30.0,6,1,5,2048,0,True,0.0,18.754948213087896,31,-27,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f3289149_idx46_fir_default__pm30p0,e2_sr2400000_f3289149_idx46_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f3289149_idx46_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:48.915759+00:00,2400000.0,2400000.0,0.0,3289149.476561426,3289149.476561426,default,-30.0,6,1,5,2048,0,True,0.0,10.037491196666636,-6,-14,False,True,2,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f340516_idx28_fir_default__pm30p0,e2_sr2400000_f340516_idx28_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f340516_idx28_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:37.722128+00:00,2400000.0,2400000.0,0.0,340516.25621990074,340516.25621990074,default,-30.0,6,1,5,2048,0,True,0.0,119.1610928398976,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f35253_idx10_fir_default__pm30p0,e2_sr2400000_f35253_idx10_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f35253_idx10_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:16:22.083322+00:00,2400000.0,2400000.0,0.0,35252.675980915286,35252.675980915286,default,-30.0,6,1,5,2048,0,True,0.0,24.051978497273844,38,-34,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f3730807_idx47_fir_default__pm30p0,e2_sr2400000_f3730807_idx47_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f3730807_idx47_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:51.824510+00:00,2400000.0,2400000.0,0.0,3730807.3142266045,3730807.3142266045,default,-30.0,6,1,5,2048,0,True,0.0,10.05535747317721,-5,-16,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f386240_idx29_fir_default__pm30p0,e2_sr2400000_f386240_idx29_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f386240_idx29_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:42.413615+00:00,2400000.0,2400000.0,0.0,386239.8314127032,386239.8314127032,default,-30.0,6,1,5,2048,0,True,0.0,118.41156613226853,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f39986_idx11_fir_default__pm30p0,e2_sr2400000_f39986_idx11_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f39986_idx11_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:16:24.999868+00:00,2400000.0,2400000.0,0.0,39986.30719974307,39986.30719974307,default,-30.0,6,1,5,2048,0,True,0.0,30.739516086998123,49,-42,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f4231770_idx48_fir_default__pm30p0,e2_sr2400000_f4231770_idx48_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f4231770_idx48_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:54.741954+00:00,2400000.0,2400000.0,0.0,4231769.737153443,4231769.737153443,default,-30.0,6,1,5,2048,0,True,0.0,10.972522897441603,-1,-18,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f438103_idx30_fir_default__pm30p0,e2_sr2400000_f438103_idx30_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f438103_idx30_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:47.117890+00:00,2400000.0,2400000.0,0.0,438103.0410288964,438103.0410288964,default,-30.0,6,1,5,2048,0,True,0.0,117.5121495580955,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f45356_idx12_fir_default__pm30p0,e2_sr2400000_f45356_idx12_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f45356_idx12_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:16:27.914551+00:00,2400000.0,2400000.0,0.0,45355.557244443575,45355.557244443575,default,-30.0,6,1,5,2048,0,True,0.0,39.46639265532967,62,-53,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f4800000_idx49_fir_default__pm30p0,e2_sr2400000_f4800000_idx49_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f4800000_idx49_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:18:57.660994+00:00,2400000.0,2400000.0,0.0,4800000.0,4800000.0,default,-30.0,6,1,5,2048,0,True,0.0,12.76158198497161,-11,-14,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f496930_idx31_fir_default__pm30p0,e2_sr2400000_f496930_idx31_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f496930_idx31_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:51.814791+00:00,2400000.0,2400000.0,0.0,496930.29809160775,496930.29809160775,default,-30.0,6,1,5,2048,0,True,0.0,116.99787448426275,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f51446_idx13_fir_default__pm30p0,e2_sr2400000_f51446_idx13_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f51446_idx13_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:16:30.823073+00:00,2400000.0,2400000.0,0.0,51445.77524196123,51445.77524196123,default,-30.0,6,1,5,2048,0,True,0.0,49.54977642333088,77,-67,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f563657_idx32_fir_default__pm30p0,e2_sr2400000_f563657_idx32_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f563657_idx32_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:17:56.510289+00:00,2400000.0,2400000.0,0.0,563656.7155102821,563656.7155102821,default,-30.0,6,1,5,2048,0,True,0.0,117.04958949137044,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f58354_idx14_fir_default__pm30p0,e2_sr2400000_f58354_idx14_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f58354_idx14_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:16:33.739605+00:00,2400000.0,2400000.0,0.0,58353.77076247099,58353.77076247099,default,-30.0,6,1,5,2048,0,True,0.0,62.27453970207911,99,-83,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f639343_idx33_fir_default__pm30p0,e2_sr2400000_f639343_idx33_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f639343_idx33_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:18:01.210078+00:00,2400000.0,2400000.0,0.0,639342.9705533276,639342.9705533276,default,-30.0,6,1,5,2048,0,True,0.0,117.26096661299724,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f66189_idx15_fir_default__pm30p0,e2_sr2400000_f66189_idx15_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f66189_idx15_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:16:36.656525+00:00,2400000.0,2400000.0,0.0,66189.35269579961,66189.35269579961,default,-30.0,6,1,5,2048,0,True,0.0,77.54611006409141,122,-103,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr2400000_f725192_idx34_fir_default__pm30p0,e2_sr2400000_f725192_idx34_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f725192_idx34_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:18:05.901196+00:00,2400000.0,2400000.0,0.0,725192.1652807783,725192.1652807783,default,-30.0,6,1,5,2048,0,True,0.0,117.27233683182158,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f75077_idx16_fir_default__pm30p0,e2_sr2400000_f75077_idx16_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f75077_idx16_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:16:41.352183+00:00,2400000.0,2400000.0,0.0,75077.07476389053,75077.07476389053,default,-30.0,6,1,5,2048,0,True,0.0,93.01755757118849,127,-127,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f822569_idx35_fir_default__pm30p0,e2_sr2400000_f822569_idx35_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f822569_idx35_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:18:10.604590+00:00,2400000.0,2400000.0,0.0,822568.9509489306,822568.9509489306,default,-30.0,6,1,5,2048,0,True,0.0,116.88167668460059,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f85158_idx17_fir_default__pm30p0,e2_sr2400000_f85158_idx17_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f85158_idx17_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:16:46.046073+00:00,2400000.0,2400000.0,0.0,85158.21541582332,85158.21541582332,default,-30.0,6,1,5,2048,0,True,0.0,102.63945958707222,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f933021_idx36_fir_default__pm30p0,e2_sr2400000_f933021_idx36_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f933021_idx36_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:18:15.302003+00:00,2400000.0,2400000.0,0.0,933021.220386807,933021.220386807,default,-30.0,6,1,5,2048,0,True,0.0,115.3322065248032,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr2400000_f96593_idx18_fir_default__pm30p0,e2_sr2400000_f96593_idx18_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr2400000_f96593_idx18_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:16:50.744968+00:00,2400000.0,2400000.0,0.0,96593.02357762733,96593.02357762733,default,-30.0,6,1,5,2048,0,True,0.0,107.70830507270611,127,-128,True,False,3,5,2048,True,True,True,True,True,False,guard_fail;clipped
e2_sr3200000_f10000_idx00_fir_default__pm30p0,e2_sr3200000_f10000_idx00_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f10000_idx00_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:02.355142+00:00,3200000.0,3200000.0,0.0,10000.0,10000.0,default,-30.0,6,1,5,2048,0,True,0.0,0.9065535634939474,1,-3,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f1010216_idx35_fir_default__pm30p0,e2_sr3200000_f1010216_idx35_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f1010216_idx35_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:21:03.955194+00:00,3200000.0,3200000.0,0.0,1010216.0568942724,1010216.0568942724,default,-30.0,6,1,5,2048,0,True,0.0,52.784789060752566,71,-79,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f107360_idx18_fir_default__pm30p0,e2_sr3200000_f107360_idx18_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f107360_idx18_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:14.399671+00:00,3200000.0,3200000.0,0.0,107359.78252639234,107359.78252639234,default,-30.0,6,1,5,2048,0,True,0.0,40.94531624587646,65,-54,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f11410_idx01_fir_default__pm30p0,e2_sr3200000_f11410_idx01_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f11410_idx01_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:07.047283+00:00,3200000.0,3200000.0,0.0,11409.562167868598,11409.562167868598,default,-30.0,6,1,5,2048,0,True,0.0,0.9574569824400687,1,-3,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f1152612_idx36_fir_default__pm30p0,e2_sr3200000_f1152612_idx36_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f1152612_idx36_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:21:06.874243+00:00,3200000.0,3200000.0,0.0,1152612.290411426,1152612.290411426,default,-30.0,6,1,5,2048,0,True,0.0,43.4929648704143,58,-66,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f122493_idx19_fir_default__pm30p0,e2_sr3200000_f122493_idx19_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f122493_idx19_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:17.317981+00:00,3200000.0,3200000.0,0.0,122492.81130637263,122492.81130637263,default,-30.0,6,1,5,2048,0,True,0.0,47.311981439051216,75,-63,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f13018_idx02_fir_default__pm30p0,e2_sr3200000_f13018_idx02_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f13018_idx02_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:11.744796+00:00,3200000.0,3200000.0,0.0,13017.810886245812,13017.810886245812,default,-30.0,6,1,5,2048,0,True,0.0,1.0574745882726575,1,-3,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f1315080_idx37_fir_default__pm30p0,e2_sr3200000_f1315080_idx37_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f1315080_idx37_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:21:09.791261+00:00,3200000.0,3200000.0,0.0,1315080.158289855,1315080.158289855,default,-30.0,6,1,5,2048,0,True,0.0,26.419176704552864,34,-41,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f139759_idx20_fir_default__pm30p0,e2_sr3200000_f139759_idx20_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f139759_idx20_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:20.235872+00:00,3200000.0,3200000.0,0.0,139758.93457170532,139758.93457170532,default,-30.0,6,1,5,2048,0,True,0.0,53.05420521901699,81,-71,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f14853_idx03_fir_default__pm30p0,e2_sr3200000_f14853_idx03_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f14853_idx03_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:16.433040+00:00,3200000.0,3200000.0,0.0,14852.75225961782,14852.75225961782,default,-30.0,6,1,5,2048,0,True,0.0,1.2782440276676799,2,-3,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
